age,education_level,native_language,learning_goal,activity_type,time_spent_seconds,feedback_given,avg_sentence_length,grammar_error_rate,lexical_density,cohesion_score,syntax_complexity,language_proficiency
14,2,2,2,1,404,1,12.544539994522664,0.4278170514213203,0.6140190237231481,0.5960169004716019,0.5045659343592169,1
14,1,2,0,2,88,0,15.64492053387671,0.2910197812293517,0.4433190406347164,0.7387630880784045,0.342507563310406,1
32,1,2,1,0,72,0,13.421802297634052,0.2243050006034107,0.41078500147277497,0.5370843813878301,0.5237109345636863,1
15,0,1,0,1,236,0,9.838121827227697,0.24856909880978417,0.34594315526059644,0.5694703024278092,0.3857670236860683,0
34,1,2,1,1,325,1,16.55615505815038,0.5748956828804463,0.5195885401071554,0.581798493101716,0.8296225581581872,1
25,2,1,2,1,147,1,13.97517753576747,0.14512899552547498,0.6834779464987106,0.5473370387103467,0.6802949951777439,1
39,2,1,2,1,561,1,6.418656000227079,0.36583198812673756,0.5269204289956836,0.6059856324345875,0.5100889939287346,0
19,2,2,1,3,251,1,14.592730844202679,0.5716405724649886,0.4138065344558982,0.6896424721907413,0.4352377211913693,1
36,2,3,1,0,195,0,10.28587724274817,0.4279256672645808,0.5397015467729421,0.6651345977451648,0.5756075506602893,1
17,1,0,0,2,185,0,12.589690642927394,0.04143952633102521,0.7078349177492919,0.5386815666791727,0.6151213876721277,1
36,1,4,2,2,213,1,15.02401201287978,0.11457259217663364,0.6437916726364323,0.5304479284893554,0.5381798884681458,1
24,2,1,0,3,119,1,10.351186246005499,0.34279721211748604,0.6934211009640983,0.5144653004260733,0.3477278695438346,1
37,2,0,0,0,123,1,7.0632221578745575,0.32547923760541836,0.42878475878567535,0.6088791822317803,0.46856183506956256,0
30,1,3,0,1,42,1,16.516635575717487,0.11306137993137604,0.37769829271580846,0.44191565424575807,0.5117019611683384,1
19,2,4,2,3,467,0,15.493750413605843,0.10985069787993142,0.7551203812239664,0.5109399601147864,0.5435412526188803,1
37,0,4,0,0,567,1,11.738231960451163,0.6034842343344039,0.615863023905046,0.5541178927324896,0.5470044726712653,1
18,2,1,0,1,179,1,14.560264354476345,0.6808513666252455,0.6197423531558657,0.7055370957862352,0.6096248352792387,1
33,2,2,0,3,37,1,10.891839803808946,0.38347245287791454,0.821896387412134,0.586782972882915,0.7012580433080173,1
15,0,3,0,0,58,1,12.290910530282549,0.23898619592640447,0.39619859538371116,0.7005858984465857,0.6518845560044041,1
19,0,1,0,2,325,1,11.56713617208978,0.49108983128491407,0.8766518835874095,0.6187574793190974,0.5885479768560774,1
35,1,3,0,2,369,1,11.013167743928094,0.3193347812233161,0.1607382709215743,0.5525700834180426,0.31134440133307106,1
24,1,2,2,0,468,1,13.077907740257265,0.22907425163116305,0.7090930361138698,0.5566858100563364,0.6779514853524065,1
29,0,2,0,2,173,0,8.375463529063236,0.3611455920717854,0.6778272200090251,0.4833941881421664,0.6228209528160465,0
29,0,1,1,0,548,0,11.245257507703263,0.195833538869491,0.6576992039264252,0.8403181925697177,0.4616313082303985,1
14,1,2,0,1,74,0,12.943438417450215,0.16888359877850465,0.7201730427583999,0.711051255151244,0.5044608546434233,1
22,2,0,0,0,268,0,17.514302123884907,0.26592484014157614,0.7063537348298283,0.6603725575457532,0.5098371457055267,1
19,0,4,2,1,184,0,8.497397354061912,0.2942954129703035,0.5230931063501927,0.4696690316391983,0.43432665133545134,0
29,1,1,2,3,210,0,13.561659173197281,0.05630257448441794,0.43888525259274586,0.554837391129387,0.23779481942959918,1
16,2,3,1,0,244,1,13.890446329283584,0.39387692230864035,0.1979089480827033,0.5024666322309778,0.3325186034978693,1
33,0,0,1,3,117,1,6.36984380795179,0.1382926263563627,0.45858679112648715,0.6127568233053912,0.36402390717532845,0
17,2,1,2,2,285,0,13.231596043227755,0.26682251520299965,0.09924938503570478,0.5072692746069359,0.20482548153611302,1
32,1,2,2,1,540,1,14.640855236951342,0.38744981447736115,0.706512567675551,0.5329709419550551,0.3330100596811386,1
39,0,2,0,0,102,0,13.765958038147303,0.6045357394586784,0.3266647824897293,0.5098845048661045,0.6711799122362603,1
16,2,2,2,3,208,1,11.748218235381973,0.11109749205990814,0.6408845814629935,0.5760246675235858,0.5728877509188675,1
32,0,2,1,1,241,1,12.999720109567287,0.22004393645019488,0.5255001466278869,0.6071424980436805,0.3543522702176465,1
33,2,3,0,1,263,1,12.50953409174709,0.24271898618138313,0.7161591944289373,0.5786738055987019,0.3967664663258043,1
20,1,0,1,2,494,1,6.931627985054416,0.3698282988457394,0.17963477474289602,0.7532906465411626,0.6843775438911198,0
33,1,4,0,2,252,1,12.579960974263399,0.45106062434713606,0.559007175112524,0.6811106904453138,0.6806700812380472,1
22,0,3,2,1,293,1,10.898788782054982,0.33942601756152874,0.5837216013983852,0.5216967201401095,0.5104831993804112,1
14,2,3,1,1,236,0,9.88553348700605,0.3699868620451042,0.3944876417101529,0.6325605681443421,0.6762196540072446,1
21,0,4,0,0,395,0,19.45490986075996,0.011562417561293163,0.44869818629459873,0.5299338897936703,0.3851143983580928,2
20,0,4,0,1,305,1,15.757847158858672,0.11192688888737036,0.5953693196837505,0.5604876071719311,0.5341039880181242,1
31,2,2,2,0,409,0,8.549483819056837,0.20198246645307633,0.28657142271423924,0.647919720327604,0.27884737159629586,0
21,2,3,2,1,338,1,13.039908589697518,0.24038945332594275,0.3547728790048872,0.6665649990583911,0.4453519755726557,1
14,2,1,2,2,297,0,16.374075826692973,0.1426409055897007,0.7353100513655357,0.5412567985711005,0.5042114801741824,1
24,1,4,1,0,93,1,7.511402537771994,0.105714582863147,0.5333631227395671,0.4895130413214491,0.24724116538736718,0
38,0,4,0,3,379,0,12.230949424221462,0.29308857240647435,0.36644858594435004,0.608770349772433,0.5889674180600487,1
38,0,0,2,2,523,1,12.37221817715848,0.2135542114753054,0.8457207527226287,0.6434622408581944,0.6140302448938297,1
31,1,1,1,0,552,0,8.176521352502931,0.2411699690152992,0.4862054794949041,0.5361711169383274,0.6516678607166531,0
36,2,1,1,0,127,1,13.138650913836688,0.02976464190408341,0.5251500197546758,0.6816554517565598,0.8501370345969408,1
23,1,4,1,3,100,0,15.348739171554376,0.24535278864592253,0.8207698858971045,0.6639293003265441,0.5625071523888374,1
16,1,2,2,0,393,1,16.52414277425746,0.04605565533704079,0.15557856586053093,0.5347128964096394,0.4903875685146736,1
20,1,0,2,1,599,1,11.251907695122163,0.23136020637766871,0.45377825574359887,0.7130162185859164,0.25968754857508336,1
29,0,1,0,3,305,1,19.504935105405337,0.2016563172597508,0.7930009355854685,0.7160727284317493,0.5587928647401271,2
39,1,4,0,2,79,0,5.8260997398097345,0.1688949642571055,0.1462745108665778,0.8067668105623624,0.5839149268112114,0
29,0,1,2,2,387,0,13.068650129443387,0.07701628300024141,0.23563681781722234,0.7711759717983775,0.29659815926008615,1
38,0,0,1,1,593,0,7.7631170402104335,0.5257226367445783,0.49712662408315744,0.5097386777475783,0.46398690200492004,0
33,0,0,1,2,514,1,12.270547912490699,0.24930537777620032,0.559397720711192,0.6924982520865801,0.5016698889076017,1
30,2,3,1,0,113,0,10.434279749684912,0.16069660380782336,0.35549454083249565,0.6879629296589314,0.579428816649209,1
15,0,4,0,0,325,1,13.520632369171684,0.27800583049000505,0.6641642633273807,0.565151680057713,0.6284362118444826,1
14,0,0,1,1,265,0,11.619357857693418,0.08117331286763431,0.35826599582420193,0.6454924728066032,0.4195164074283208,1
29,2,3,0,2,85,0,9.522047465920451,0.2858566293688506,0.2926988996758021,0.4122376349776182,0.5302041243026728,0
25,0,3,0,2,389,0,9.71912715730806,0.10151589234052812,0.548946556201857,0.40946143321070333,0.5860603223344798,1
18,1,1,1,1,139,0,17.797378492348656,0.027207937560641073,0.413781688385572,0.428535805953265,0.47273311508298393,1
18,1,1,1,3,221,1,13.330571215387245,0.07894913959886428,0.31484720200449434,0.6389256921426727,0.43678065539567035,1
36,0,3,2,2,122,0,6.8936138803848355,0.49235269438155244,0.658293639574837,0.6436509131920062,0.6068869169915092,0
22,2,1,2,3,597,0,13.65236320535029,0.04002220441864735,0.4079140317398896,0.572611588682558,0.4733426200594782,1
22,1,0,1,2,89,1,11.415970012926008,0.07915591995244427,0.27686889993225944,0.7721169128759264,0.3204371477674551,1
16,2,2,0,2,68,1,12.013803261291416,0.025045195129503442,0.37376619024114466,0.6987075402909285,0.7059563494077202,1
32,2,0,0,2,569,0,14.45966446194539,0.22941413120257712,0.5242831529775971,0.44016868152101685,0.3370562514503108,1
29,1,3,0,2,78,0,15.549681521138538,0.07225645115661723,0.1770270247464621,0.5828025794114577,0.4858240186596379,1
29,2,3,0,0,449,1,9.423561816237934,0.025476063731247563,0.5810735479558858,0.5060314683818696,0.5482645339195852,1
16,1,0,0,3,42,1,11.910775037533849,0.5552790894837634,0.5126478455769894,0.6413995868721509,0.568281237215247,1
33,2,1,2,3,65,1,10.361666991784292,0.6062248412474447,0.3774399773841103,0.5969421075234628,0.5254425210076462,0
37,1,1,1,2,130,0,13.790586543222789,0.40503076633254176,0.654808796786507,0.5117021626093556,0.05868112839790751,1
35,0,3,2,2,115,0,11.303086518791492,0.2035729545399816,0.36693515311892827,0.7694472530527936,0.3946229465264993,1
37,1,4,0,3,545,0,12.087754439105627,0.09250883862557054,0.5883142385172725,0.6057396907958744,0.5444435522725153,1
14,1,1,0,0,252,1,11.189169716969506,0.2581843837952642,0.430514511006682,0.5583960460529759,0.48363601875856194,1
37,1,0,0,1,367,1,11.681641453292004,0.169531448816408,0.0896686125003499,0.5746860050539694,0.5767499450248853,1
33,1,1,0,1,195,1,17.113953017784404,0.08359801291075783,0.7604870941216506,0.7618668046208626,0.6532242479611159,1
24,2,0,1,3,412,0,19.17229849430317,0.1390481609412821,0.2115969046857977,0.6911274639834055,0.5760031069278777,1
30,0,3,0,2,405,1,13.131276281227429,0.35838375617487594,0.7647472722866167,0.5837648891834882,0.39064764162784216,1
21,1,1,1,2,500,0,11.700090660549291,0.32665120654368407,0.7555414784708292,0.5007910319900377,0.4192246021666005,1
17,2,0,0,0,60,1,7.21308971733095,0.4671799799220312,0.54633124111397,0.516380486184042,0.7447160602697397,0
19,0,3,1,1,404,0,9.71874540056588,0.6504893754019315,0.4968402000440196,0.5517857388995301,0.47313362737192916,0
21,0,4,2,0,40,0,11.619791892642281,0.04808582591520726,0.3546920014764144,0.6507165759215554,0.48568877273500277,1
33,0,0,0,1,331,1,9.85481033808772,0.2517142920358486,0.37263299596369337,0.6756531900986711,0.5764813974360139,1
16,0,4,1,3,125,0,10.170297711384233,0.2185953918500193,0.43427694047373466,0.5274458841024957,0.6855832464326574,1
29,1,4,2,1,219,1,16.726168422168495,0.5012671054135056,0.1846785760227372,0.6800760183371503,0.36481036616301776,1
38,1,2,0,0,482,0,12.086372441215445,0.03901858277736632,0.6369592792326512,0.5091384112031903,0.4255824832727714,1
16,2,1,0,0,221,1,12.354635974205811,0.16411381852788381,0.5886975605091569,0.5388226346034479,0.2594057372860086,1
38,2,0,0,0,515,1,9.97742831898532,0.1100129318417727,0.4006080095461966,0.45504764792945385,0.45554421593701255,1
31,2,4,1,3,295,0,15.532634174308757,0.4036228442603848,0.5610860703366088,0.45206922538166106,0.5851390046913443,1
27,0,2,1,1,453,1,11.362264116034297,0.5884052737555813,0.5029772488227334,0.5080572639203466,0.44536392769230826,1
31,0,3,2,1,157,0,10.437409004547431,0.09436253126281392,0.5897947653169093,0.5974268244110648,0.7639719384760516,1
15,1,0,1,0,267,1,7.257747548071675,0.221980169800084,0.6799617059135067,0.500601861938921,0.5174302578643715,0
35,0,4,1,1,384,1,11.816694258745901,0.4171628283983963,0.7207020615890932,0.7498084361705706,0.48466013825240145,1
16,0,1,0,2,141,1,10.343825994667796,0.054798863191734534,0.34338937820198984,0.5067503013671041,0.4471795676268437,1
29,0,2,0,2,475,1,17.053739238050696,0.5440499797207891,0.6334290037865561,0.6183946402501419,0.29602159632921465,1
22,2,4,0,2,372,0,17.53169607600585,0.07707171240538534,0.48319252237253474,0.7320242967252667,0.48645015417347626,1
17,2,1,0,1,174,1,8.294158515701177,0.10599056376427413,0.6874696673930383,0.6092512604273754,0.5537579919692263,0
14,1,4,0,3,94,1,8.633540286357007,0.3977687172255096,0.2795060542600367,0.5636084175830979,0.48228953661167817,0
17,0,0,0,3,276,0,11.171041094620657,0.4756291438583263,0.239651808472521,0.6147008586553555,0.5346669906574268,1
14,0,0,0,3,519,0,9.551886313817185,0.4827320029612771,0.3427184694797782,0.5438265335939355,0.3993985645392352,0
27,1,0,2,3,468,0,12.652249727060141,0.013686890704651396,0.6588845940499843,0.4999190805957306,0.3132915804621851,1
34,0,2,2,2,135,0,11.020129532743297,0.05401685797482768,0.3443818367793067,0.6612706286034469,0.48406869624215015,1
29,0,0,2,2,210,0,12.841597021665775,0.2399786045193298,0.15749959583766204,0.5416888522913557,0.5330910384438322,1
33,2,1,2,0,213,0,15.0482805649409,0.5490002687986354,0.731125183864984,0.6936753263530426,0.474696344752681,1
37,1,4,0,1,255,1,8.807335468993477,0.1446131645423755,0.28455884800407877,0.6796262799526913,0.5305273405577822,0
21,1,3,2,1,118,0,14.985633667432197,0.32094958297957266,0.6284885297319537,0.6166316509375124,0.6164963734006684,1
20,1,1,0,3,559,1,9.81404275703947,0.08163153774516428,0.7631041113612562,0.6970885889088158,0.6159251073899602,1
16,1,1,2,2,400,0,18.445448547446325,0.05932741380136021,0.28819173704262635,0.5455940781981169,0.6286057047763455,1
30,2,0,1,3,428,1,16.862927898748165,0.10459397791829704,0.5584425116513851,0.6783776905655011,0.650798903849947,1
14,2,2,2,0,135,1,11.660758992341295,0.06215756576482249,0.5307165370511963,0.677857289727785,0.5745622911504803,1
29,0,4,2,1,300,1,9.109249666409877,0.19910076038934504,0.44478048431776795,0.5698578510755081,0.553448874435959,0
25,0,2,0,1,532,0,8.53540206097625,0.5689400558549863,0.9223510850662797,0.5570280610900834,0.7914442152266723,0
32,0,4,2,3,554,0,14.62088550622359,0.15238426188690307,0.6848140743813709,0.6329028545827466,0.6175429745811244,1
35,0,4,1,0,61,0,11.908791700408504,0.3841939454338454,0.42392727115740775,0.7968244455161773,0.3732249503239943,1
36,2,2,0,1,422,0,14.780600657255874,0.05474617731609722,0.828962703284697,0.5767764538676496,0.2205429714766287,1
35,1,1,0,0,69,1,18.61268690788692,0.1314527821601259,0.5996102203723164,0.5549227626706627,0.46382712616075206,1
27,2,4,2,0,247,0,9.688851183851629,0.1015179095739813,0.5725014291882069,0.7178394801576777,0.5937113039722257,1
19,0,2,0,3,111,1,8.309585268725737,0.23059532394294716,0.08808058647745146,0.6068132555699349,0.643842516117536,0
19,2,4,0,2,230,1,12.577680703597878,0.18703133687871995,0.28115460445397966,0.6866021064984602,0.312428878459477,1
26,1,3,0,3,476,0,15.434278834356892,0.3844857652051646,0.4730012304731043,0.7474631127515121,0.6094132907525505,1
32,1,1,0,2,457,0,9.178619130642728,0.5426413893025157,0.3851077874432789,0.40929761139301746,0.6702029029891342,0
35,2,0,0,0,67,0,12.103874216277738,0.18685433014504754,0.2917670558817522,0.5962420408551076,0.5913105344137808,1
21,2,4,0,2,240,1,16.11013098351297,0.07045176333490988,0.6237988944219487,0.5770196296684226,0.562358826496968,1
15,2,3,1,0,473,0,7.101366484528883,0.43636429096268614,0.3693054485619373,0.5037669232554915,0.4800784086796286,0
34,0,0,2,1,356,1,12.7059538843173,0.11511748375496175,0.837881685040006,0.4081365909139262,0.43099969038322916,1
14,2,0,1,1,256,0,10.379690719203646,0.4661714127521316,0.4269083802677809,0.44085018459726577,0.6178319479847042,0
28,2,4,0,1,77,1,12.37246977291391,0.2886464565760307,0.4858863419914228,0.6104368781869418,0.5875020424612281,1
14,2,2,0,3,47,0,14.129352871751063,0.11574908908158701,0.6494409207200771,0.5465963970681168,0.4509294430042591,1
18,1,4,2,3,468,0,12.662425523664274,0.5543048697823805,0.44909373107951467,0.5198166413080227,0.881315952300482,1
29,1,3,1,0,216,1,8.969332793664435,0.6218640404647496,0.8573809858700392,0.609442737971476,0.27353016372747097,0
32,0,0,2,1,374,0,10.496261585299564,0.1206966513686369,0.4668850441333226,0.5307852949623927,0.4651803120796517,1
17,0,4,1,3,253,0,16.279778940973397,0.22397682691561102,0.4393881176071881,0.7290180638778603,0.38429041768349087,1
16,1,2,0,1,517,0,12.986798681772296,0.4513966530468541,0.49885432513169914,0.5379115760812736,0.5576263822006496,1
30,1,4,2,3,258,0,14.520957382754546,0.17462920415740954,0.5562113773395982,0.7505321519972564,0.2076554542672137,1
30,1,1,2,2,419,0,12.750885930549128,0.2731642097778833,0.37330295205521125,0.5969984267952098,0.6903899409387392,1
25,2,2,0,2,217,0,14.42734820472576,0.2962663933129895,0.42470502639235475,0.5348100406124957,0.6508175502617117,1
27,2,3,2,1,299,0,10.811561730188036,0.19730502283150972,0.5427881703984219,0.5275435242458816,0.5401031656139379,1
34,1,0,1,0,339,1,9.697465059697693,0.26241605226009795,0.3192907852431357,0.7513794255131043,0.4534514126291905,0
19,2,4,1,3,161,1,14.29109314754414,0.2840049073408374,0.7694011656122243,0.6695833379955649,0.6074464775849022,1
16,2,2,1,3,580,0,15.382122031336667,0.11111102850573637,0.49031437518500737,0.5240581817086583,0.5493059597937637,1
22,0,1,1,2,101,0,9.257156067610074,0.3976804993449894,0.3120009781635758,0.6119076568224608,0.6428024817993961,0
18,1,2,0,2,216,0,10.272165565728816,0.5671312839605828,0.3601662846577051,0.36413211913196586,0.48163207796933816,0
37,1,1,2,0,515,1,11.51032071530728,0.5272960882699431,0.6916955700720406,0.46683956813880045,0.47277886964658977,1
30,2,3,1,0,220,1,16.859473814947947,0.27381273776887544,0.34205756911051083,0.5249711330825961,0.6616606126538309,1
27,1,0,0,0,451,0,13.689406365504778,0.5279553233236135,0.47309067419492573,0.5225182736399485,0.5950493031938614,1
34,0,3,2,1,149,1,8.02773951040234,0.29924876134164385,0.26743839532881847,0.7213014720080005,0.47389803270107644,0
16,0,4,2,2,249,0,11.721051625231496,0.17593301352795557,0.2265561006889438,0.4085813327259195,0.5551757290098345,1
14,0,2,0,1,82,0,11.262363732748698,0.07799473747417748,0.39921295169797016,0.45721934709156264,0.5277221251418374,1
33,1,1,0,2,480,0,8.480191331988209,0.25986062871172716,0.22919432695431977,0.6452394483290369,0.5700805539241643,0
34,1,1,1,2,441,0,11.685624249315817,0.31903101731767336,0.7385830481264697,0.623027231325507,0.6904176085135388,1
36,1,2,2,3,266,1,11.129887681180882,0.1265269367906354,0.25558704765340046,0.5650229164418643,0.44751943950155937,1
14,1,2,2,2,435,1,10.915102429148524,0.18629865785411306,0.7167856240733952,0.8052488928796899,0.4033170602163515,1
16,1,4,0,2,451,0,10.777855897854566,0.2999891089606075,0.7242557457415196,0.6617407091867995,0.5410687887929301,1
31,0,3,2,1,276,1,16.41418064504641,0.3841764081129712,0.2712337429632163,0.7222824705656103,0.41951693687944597,1
38,2,1,1,2,101,1,10.908890651698453,0.34732059330563014,0.2956715205167951,0.5949199881566886,0.3633622904679445,1
23,0,4,2,1,214,0,12.149013168900794,0.36957338942212004,0.5036404023473708,0.545641785645319,0.6490326540968985,1
35,1,3,0,0,35,1,11.823705863169813,0.4288108037673238,0.7785697200677985,0.5467870622602246,0.4569190730325096,1
39,0,4,0,2,235,0,10.484949448897993,0.09554965817308606,0.6486305528025003,0.6927664911372536,0.21979057380385691,1
16,1,1,1,2,573,0,12.238514197103093,0.13469246735527082,0.36444774157854654,0.6772748337704708,0.6271123569725149,1
21,1,2,1,1,416,0,12.196051788293289,0.10409774527240002,0.7349145682944755,0.5781391867515879,0.434277274156882,1
27,0,2,2,0,105,0,12.239269580697648,0.4853815109815304,0.4905754964303686,0.647158405462902,0.5866748432959887,1
37,1,3,2,3,206,1,9.422300573710736,0.28724394865023817,0.8654575091559379,0.6962618054017214,0.6625161955021828,1
31,2,0,0,0,378,0,11.381626478242076,0.1642205970477729,0.7169844760957284,0.5436070520217712,0.5284471095517982,1
28,1,3,1,1,284,1,14.280965626049573,0.09169251670027496,0.31491893449566954,0.5656604525275706,0.19467808571732337,1
35,2,0,1,0,337,0,11.460550105859879,0.26547676210812027,0.5307823349678437,0.6446640501655385,0.20544948142083935,1
36,2,4,1,1,374,0,12.485345737803774,0.15395322045598334,0.36475281728666936,0.42113397423673254,0.39913877213086013,1
15,1,4,2,1,156,1,12.501111002179066,0.44511823729718447,0.5341338363459172,0.6465592175395198,0.49147151002028494,1
23,0,1,1,3,316,0,13.252185392201751,0.4527895120244616,0.9331016527394911,0.4874950940452687,0.6800212381289625,1
15,2,0,0,2,516,1,13.675952745041432,0.2319914797741089,0.4410083385283191,0.6941653390940505,0.5437000464978198,1
39,0,1,0,1,412,1,11.477548170752339,0.25003083885778055,0.611777371451026,0.8147784827240513,0.8925910008457937,1
30,2,2,2,1,435,0,9.26599409072371,0.552116421416855,0.5132285375377889,0.5302831685183764,0.27628598935159615,0
21,1,0,2,3,417,0,8.343854013975372,0.4331289614016399,0.798828876607454,0.4650356265137495,0.5181937746350123,0
14,1,3,1,1,554,0,15.053059238209077,0.44131200235284157,0.46415877296582164,0.5820091369198475,0.4331793669849691,1
22,2,2,2,2,586,0,14.3107513439132,0.43922560050143444,0.6468827748877549,0.5734740216880229,0.5351956993912002,1
24,1,2,0,3,305,0,13.948094053012579,0.08390461351891026,0.21859826608166213,0.6660723824458987,0.7627511680666841,1
35,2,3,1,2,529,0,14.43361058358802,0.09596398201491098,0.37808807747786677,0.6234061310894313,0.7722370902749522,1
29,1,2,0,2,366,1,11.515332049122335,0.12439433566002098,0.7295487195341036,0.5703669717351315,0.5081690553944667,1
20,0,0,1,3,510,1,10.12537074670335,0.2967976226803515,0.7424722497369998,0.6090613601724776,0.6292270832253185,1
23,1,1,2,1,302,0,9.058777770605886,0.349915626707712,0.42154795526004596,0.48778475848914743,0.5323325000967938,0
36,0,2,1,2,87,1,8.731950010243501,0.18765781310949467,0.5182520339841858,0.6829215043388266,0.3387059145004384,0
39,1,0,1,2,357,1,15.636476065650992,0.6040188429020885,0.47422446582796063,0.7617961142954888,0.5021480603307288,1
16,0,4,0,2,138,0,10.520565432737554,0.13806364799365203,0.6605129740402701,0.48024028622206266,0.4242335876882736,1
31,1,0,0,2,308,0,15.16457720763266,0.5803000722464113,0.5872164570933797,0.4420747022567503,0.49058458632598834,1
38,0,1,1,3,357,1,11.439342508858047,0.0846730133021795,0.5583471216625833,0.5597911573252149,0.3721869673819559,1
37,2,0,2,3,344,0,9.971276375272728,0.266758290796249,0.5896132041325703,0.4778529522876675,0.5232720528023705,1
26,2,3,2,0,503,1,8.71690560734957,0.04659523059370171,0.5314882062718357,0.47237823168988485,0.5458475379465335,0
39,0,1,0,0,140,0,10.235536929036748,0.0599593299006663,0.4505728644837216,0.4597981504352123,0.6056379642531381,1
20,1,4,2,2,258,1,16.254716348718873,0.48154663005613413,0.3675900844300842,0.58063976039926,0.5464789916551521,1
38,0,3,0,1,526,1,8.747369760660563,0.2577520000504254,0.5047982719759831,0.5588577530343952,0.7451913273243898,0
17,1,0,2,2,185,1,18.35024046443895,0.06109665517198732,0.5871624641452432,0.6373256924135169,0.8288303660126504,2
26,2,1,1,1,502,1,9.47817771759107,0.22866508375973285,0.43240904937860647,0.5436985805087331,0.4393202389622612,0
33,1,4,0,2,301,0,14.249849911953737,0.12473876997184778,0.23068032175520864,0.47833569044593255,0.6455101683023786,1
14,2,3,0,0,31,0,11.564246117235035,0.7381382844928187,0.6322110030735665,0.598311702008488,0.8171900266862505,1
21,1,4,1,0,540,1,11.038321252421444,0.5241919069511579,0.5488583400481973,0.49414439576557107,0.6494183990378473,1
27,1,0,0,1,315,1,8.185737668624592,0.6538755719587792,0.46167802504710254,0.6512171119287191,0.6075985240890183,0
29,1,4,2,2,42,0,11.704821051746286,0.41479562378173657,0.671847133531584,0.43337771991613827,0.2267214647344451,1
27,0,2,2,1,527,0,8.525142010901988,0.3667411462107907,0.308607267091678,0.3835114191087944,0.41628861015711577,0
25,0,3,0,0,267,1,6.955268700697679,0.14749774814473104,0.671671544440224,0.4390227299664611,0.4381844075040142,0
32,2,4,2,2,123,1,12.358796034652347,0.033013633633640835,0.2694971691033511,0.558168058005854,0.708078606977951,1
36,2,0,0,2,367,1,10.093730679492733,0.3512018191369111,0.6174439949625613,0.5712870143770129,0.39040856879278585,1
28,0,0,1,1,200,1,17.053045548374943,0.43094641288532703,0.06119892557517591,0.6136941783468104,0.48719379800409607,1
15,2,4,0,3,596,1,15.000065145278466,0.3537129591079247,0.37515803186028496,0.5435297646002055,0.6260413181014639,1
15,0,0,1,1,496,0,17.09229654401031,0.5189475495289342,0.509587505698648,0.5153492042229787,0.3836450975674648,1
36,1,1,2,0,172,1,9.957351286476303,0.18026639616277212,0.28836166274181924,0.7433274570626878,0.5418634527586013,1
35,2,1,1,0,230,0,12.408413220393863,0.2949336164444326,0.7003216680324561,0.716888541856706,0.5223160106751639,1
32,2,1,2,0,209,0,4.137987120956842,0.10375610688926082,0.31700921412818206,0.6986202430861526,0.6315665187877949,0
38,0,2,0,0,393,0,11.154592857939829,0.29944888184741514,0.3853915695297071,0.6308896293269297,0.5988273711690865,1
39,2,4,2,0,508,1,12.295495044074043,0.4900683229109635,0.6016329572458369,0.6388506323859433,0.5940938019687639,1
35,2,2,0,3,594,0,12.462144233105317,0.3006411578892512,0.519654744111701,0.519480211427789,0.5301177755587487,1
39,1,0,0,2,500,0,11.872894768374982,0.24519489937796712,0.7771357288076813,0.6144358288225433,0.24860660437012289,1
39,2,2,1,1,413,0,12.199777715255005,0.18494744084423825,0.4803375546376064,0.5060132779978519,0.5209493191529744,1
35,1,0,1,1,446,0,3.860272097509764,0.4085736467082054,0.8585243503008657,0.4946726699379831,0.5082956277957833,0
30,0,0,1,0,337,1,12.768665508245935,0.1572300004903431,0.43596505873463853,0.43825102207584266,0.6149817127656747,1
33,2,3,1,1,396,1,13.450319675790116,0.5443911094372088,0.26740167835030243,0.6406071581960051,0.4365607482495907,1
23,1,1,2,0,30,0,16.014076207886554,0.6558560544032747,0.5003729804600971,0.616367176222972,0.5062698627094245,1
19,0,0,2,3,73,0,13.106214177830791,0.1428845610471721,0.40165132336875375,0.5697115122119819,0.5110041482253314,1
28,2,3,2,3,127,1,11.607788799860286,0.18931859877353682,0.4950687215670822,0.5566193412912182,0.39311680190226955,1
35,0,1,0,2,294,1,15.314825766692916,0.101562611761201,0.5244621770071584,0.41698935112824087,0.3270083519882888,1
24,2,0,2,3,169,1,4.927997326201563,0.47365083298372146,0.33482531827425727,0.6256399559243838,0.5573811230742601,0
18,0,0,2,3,510,0,10.455154408118569,0.0723498525825937,0.2017193517040968,0.5684459937103641,0.6511644613477345,1
14,0,2,2,2,266,1,9.702570059823866,0.26535708133430946,0.33077970975811893,0.6895997210413634,0.406263505636538,0
21,1,2,1,1,101,0,11.896434600506067,0.10692885856560388,0.8370390052612363,0.6146211355897586,0.46733487131840573,1
34,0,1,2,0,219,0,5.403921563312506,0.34688587484238415,0.5567124865819685,0.6705783885204031,0.6244323830337732,0
25,2,0,0,0,297,1,15.958906986731156,0.43049592516767354,0.41982636818841396,0.5992759601405853,0.6390062709514571,1
25,2,4,1,1,350,0,11.250570300947262,0.2938052444561191,0.5942996989148832,0.6181677872155594,0.5347138202468462,1
18,1,2,0,2,136,1,12.956390073476802,0.027097851045975712,0.6175654606194114,0.6931126277687839,0.5621302399145085,1
20,2,1,2,1,261,0,12.669273675179683,0.34899147292574534,0.23781750987403164,0.5807610735661589,0.5798074757728756,1
17,2,0,1,3,71,1,15.787469684630851,0.031693896768984306,0.596751498290187,0.6471854888201497,0.6066550970392589,1
19,2,0,0,2,168,0,6.414149595377858,0.2482562813200086,0.5428592808191711,0.55564755851996,0.339287091243188,0
